pickup,dropoff,passengers,distance,fare,tip,total,payment,pickup_borough,dropoff_borough
2019-03-03 15:42:05,2019-03-03 15:57:57,1,2.47,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-29 19:06:41,2019-03-29 19:12:29,6,0.66,5.5,1.2,11.0,credit card,Manhattan,Manhattan
2019-03-07 22:44:44,2019-03-07 22:51:50,1,1.8,8.0,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-10 04:19:41,2019-03-10 04:45:56,2,8.1,27.0,0.0,30.8,cash,Manhattan,Manhattan
2019-03-19 19:17:16,2019-03-19 19:24:20,1,0.9,6.5,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-22 21:56:35,2019-03-22 22:04:37,0,1.5,8.0,2.35,14.15,credit card,Manhattan,Manhattan
2019-03-08 11:33:44,2019-03-08 11:41:47,1,1.3,8.0,2.25,13.55,credit card,Manhattan,Manhattan
2019-03-13 21:02:07,2019-03-13 21:13:01,1,1.23,8.5,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-03 19:20:50,2019-03-03 19:26:08,2,0.7,5.5,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-01 12:44:12,2019-03-01 12:46:13,1,0.4,3.5,0.0,6.8,cash,Manhattan,Manhattan
2019-03-12 09:19:44,2019-03-12 09:43:09,1,1.6,14.5,0.0,17.8,,Manhattan,Manhattan
2019-03-08 23:58:46,2019-03-09 00:05:18,1,1.2,6.5,2.55,12.85,credit card,Manhattan,Manhattan
2019-03-28 09:50:52,2019-03-28 09:57:13,1,0.8,6.0,0.0,6.8,cash,Manhattan,Manhattan
2019-03-17 17:10:42,2019-03-17 17:37:45,2,4.17,19.5,4.56,27.36,credit card,Manhattan,Manhattan
2019-03-28 07:24:07,2019-03-28 07:28:17,1,0.8,5.0,1.25,9.55,credit card,Manhattan,Manhattan
2019-03-27 17:51:47,2019-03-27 18:01:59,1,1.52,8.0,0.0,12.3,credit card,Manhattan,Manhattan
2019-03-27 14:13:35,2019-03-27 14:50:53,4,11.25,35.5,7.26,43.56,credit card,Queens,Brooklyn
2019-03-12 21:34:00,2019-03-12 21:46:47,0,2.4,10.5,2.0,16.3,credit card,Manhattan,Manhattan
2019-03-08 12:41:27,2019-03-08 12:57:30,1,1.9,11.5,2.22,17.02,credit card,Manhattan,Manhattan
2019-03-04 09:18:55,2019-03-04 09:29:01,1,1.87,9.5,1.0,13.8,credit card,Manhattan,Manhattan
2019-03-27 16:06:54,2019-03-27 16:16:59,0,0.8,7.5,1.77,13.57,credit card,Manhattan,Manhattan
2019-03-12 10:34:25,2019-03-12 10:54:11,1,1.79,13.0,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-09 17:58:55,2019-03-09 18:58:55,1,24.2,67.5,0.0,76.7,cash,Queens,Bronx
2019-03-19 12:19:06,2019-03-19 12:33:55,4,0.5,9.5,2.55,15.35,credit card,Manhattan,Manhattan
2019-03-26 19:38:12,2019-03-26 19:46:21,2,1.23,7.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-11 16:02:15,2019-03-11 16:16:44,1,2.1,11.0,3.05,18.35,credit card,Manhattan,Manhattan
2019-03-30 00:35:05,2019-03-30 01:02:45,1,7.41,26.0,5.46,32.76,credit card,Brooklyn,Brooklyn
2019-03-01 19:26:40,2019-03-01 19:45:38,1,3.0,14.5,3.75,22.55,credit card,Manhattan,Manhattan
2019-03-01 05:23:59,2019-03-01 05:27:33,1,0.7,4.5,0.0,8.3,cash,Manhattan,Manhattan
2019-03-20 23:36:29,2019-03-20 23:50:33,1,2.2,10.5,2.86,17.16,credit card,Manhattan,Manhattan
2019-03-29 23:54:37,2019-03-30 00:05:07,5,1.59,8.5,3.08,15.38,credit card,Manhattan,Manhattan
2019-03-06 21:00:00,2019-03-06 21:04:45,1,0.6,5.0,2.6,11.4,credit card,Manhattan,Manhattan
2019-03-05 18:46:14,2019-03-05 18:51:56,1,0.48,5.0,1.4,10.7,credit card,Manhattan,Manhattan
2019-03-13 22:25:23,2019-03-13 22:35:01,3,1.49,8.5,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-05 21:42:32,2019-03-05 21:50:04,1,1.61,8.0,2.0,13.8,credit card,Manhattan,Manhattan
2019-03-31 09:22:16,2019-03-31 09:27:25,2,0.7,5.5,0.0,8.8,cash,Manhattan,Manhattan
2019-03-29 14:54:52,2019-03-29 14:56:56,1,0.5,4.0,1.45,8.75,credit card,Manhattan,Manhattan
2019-03-06 13:58:42,2019-03-06 14:12:15,1,0.8,9.0,1.5,13.8,credit card,Manhattan,Manhattan
2019-03-09 23:04:18,2019-03-09 23:17:09,1,1.6,10.0,2.5,16.3,credit card,Manhattan,Manhattan
2019-03-13 16:16:05,2019-03-13 16:28:11,1,2.49,10.5,0.0,14.8,cash,Manhattan,Manhattan
2019-03-09 17:11:10,2019-03-09 17:28:21,4,2.03,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-05 10:37:01,2019-03-05 10:49:12,1,1.09,8.5,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-05 17:19:48,2019-03-05 17:43:02,3,1.62,14.5,0.0,18.8,cash,Manhattan,Manhattan
2019-03-28 07:15:43,2019-03-28 07:28:50,0,2.4,11.0,2.85,17.15,credit card,Manhattan,Manhattan
2019-03-17 21:00:25,2019-03-17 21:43:21,1,18.2,52.0,0.0,61.06,cash,Queens,Manhattan
2019-03-22 06:29:23,2019-03-22 06:38:00,1,1.4,7.5,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-26 18:19:36,2019-03-26 18:33:19,2,2.11,11.0,2.3,17.6,credit card,Manhattan,Manhattan
2019-03-20 08:09:40,2019-03-20 08:11:55,1,0.58,4.0,1.46,8.76,credit card,Manhattan,Manhattan
2019-03-01 07:59:27,2019-03-01 08:02:32,1,0.68,4.5,1.56,9.36,credit card,Manhattan,Manhattan
2019-03-21 06:15:31,2019-03-21 06:21:39,1,1.6,7.0,1.24,11.54,credit card,Manhattan,Manhattan
2019-03-07 16:54:27,2019-03-07 17:04:21,1,1.9,9.0,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-14 16:49:17,2019-03-14 16:58:08,1,0.92,7.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-03 14:49:24,2019-03-03 15:12:17,1,3.5,17.0,4.05,24.35,credit card,Manhattan,Manhattan
2019-03-21 14:35:19,2019-03-21 15:19:35,6,10.06,35.0,0.0,38.3,cash,Manhattan,Brooklyn
2019-03-09 13:16:32,2019-03-09 13:46:11,2,12.39,35.0,0.0,35.8,cash,Queens,Queens
2019-03-29 01:42:01,2019-03-29 01:55:46,1,3.8,14.0,3.55,21.35,credit card,Manhattan,Manhattan
2019-03-20 22:21:15,2019-03-20 22:35:38,6,4.38,15.0,3.76,22.56,credit card,Manhattan,Queens
2019-03-28 22:29:27,2019-03-28 22:34:09,1,1.45,6.0,1.0,10.8,credit card,Manhattan,Manhattan
2019-03-09 19:24:29,2019-03-09 19:30:12,2,0.67,5.5,1.0,9.8,credit card,Manhattan,Manhattan
2019-03-04 19:50:35,2019-03-04 20:00:08,5,2.68,10.0,2.14,16.44,credit card,Manhattan,Manhattan
2019-03-22 08:20:05,2019-03-22 08:34:36,2,1.59,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-08 21:43:33,2019-03-08 21:45:48,1,0.45,3.5,0.0,7.3,cash,Manhattan,Manhattan
2019-03-15 17:58:43,2019-03-15 18:15:32,2,2.84,13.0,0.0,17.3,cash,Manhattan,Manhattan
2019-03-15 08:31:19,2019-03-15 08:36:45,1,0.96,6.0,1.86,11.16,credit card,Manhattan,Manhattan
2019-03-31 14:24:25,2019-03-31 14:40:22,1,2.33,11.5,4.44,19.24,credit card,Manhattan,Manhattan
2019-03-08 23:13:46,2019-03-08 23:30:30,1,3.31,13.5,3.0,20.3,credit card,Manhattan,Manhattan
2019-03-28 12:10:52,2019-03-28 12:19:29,2,1.19,7.5,2.7,13.5,credit card,Manhattan,Manhattan
2019-03-26 13:01:46,2019-03-26 13:12:59,1,2.8,11.0,2.85,17.15,credit card,Manhattan,Manhattan
2019-03-09 13:18:27,2019-03-09 13:36:08,1,2.7,13.0,2.0,18.3,credit card,Manhattan,Manhattan
2019-03-05 10:12:28,2019-03-05 10:23:57,1,1.57,9.0,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-30 10:09:03,2019-03-30 10:14:41,1,0.7,6.0,1.0,10.3,credit card,Manhattan,Manhattan
2019-03-07 07:14:15,2019-03-07 07:31:19,1,3.5,14.0,0.0,17.3,cash,Manhattan,Manhattan
2019-03-27 22:25:11,2019-03-27 22:32:48,1,1.71,8.0,2.95,14.75,credit card,Manhattan,Manhattan
2019-03-06 09:57:11,2019-03-06 10:16:04,1,3.1,14.0,3.0,20.3,credit card,Manhattan,Manhattan
2019-03-15 22:20:57,2019-03-15 22:30:48,1,0.85,7.5,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-26 17:33:28,2019-03-26 17:39:56,0,0.6,5.5,1.96,11.76,credit card,Manhattan,Manhattan
2019-03-07 20:36:25,2019-03-07 20:51:36,5,2.4,11.5,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-06 18:12:25,2019-03-06 18:23:15,1,1.98,9.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-04 20:06:05,2019-03-04 20:15:24,1,1.0,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-12 15:18:37,2019-03-12 15:36:49,2,2.55,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-28 14:51:25,2019-03-28 15:00:44,1,0.6,7.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-05 20:18:40,2019-03-05 20:36:38,2,3.2,14.0,0.0,17.8,cash,Manhattan,Manhattan
2019-03-28 18:29:00,2019-03-28 18:51:49,1,4.1,17.0,6.39,27.69,credit card,Manhattan,Manhattan
2019-03-28 09:27:27,2019-03-28 09:53:38,2,2.5,16.5,1.0,20.8,credit card,Manhattan,Manhattan
2019-03-08 03:51:00,2019-03-08 04:07:13,1,3.5,14.0,0.0,17.8,credit card,Manhattan,Manhattan
2019-03-27 09:29:41,2019-03-27 09:54:16,1,1.23,15.0,3.66,21.96,credit card,Manhattan,Manhattan
2019-03-15 00:43:55,2019-03-15 00:51:38,1,1.97,8.0,0.0,11.8,cash,Manhattan,Manhattan
2019-03-02 00:05:57,2019-03-02 00:13:01,2,1.41,7.5,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-15 20:42:25,2019-03-15 20:45:07,5,0.46,4.0,1.06,6.36,credit card,Queens,Queens
2019-03-18 15:10:09,2019-03-18 15:58:41,2,20.17,52.0,15.26,76.32,credit card,Manhattan,Queens
2019-03-13 10:23:20,2019-03-13 10:29:11,1,0.6,5.5,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-08 12:37:47,2019-03-08 12:48:37,1,1.38,8.5,0.0,11.8,cash,Manhattan,Manhattan
2019-03-23 18:14:23,2019-03-23 18:20:19,1,1.4,7.0,1.5,11.8,credit card,Manhattan,Manhattan
2019-03-23 19:54:25,2019-03-23 20:03:42,5,1.54,8.0,2.26,13.56,credit card,Manhattan,Manhattan
2019-03-31 20:36:12,2019-03-31 20:49:40,1,1.82,10.0,0.0,13.8,cash,Manhattan,Manhattan
2019-03-11 19:48:30,2019-03-11 19:59:03,1,1.46,9.0,0.0,13.3,cash,Manhattan,Manhattan
2019-03-03 03:08:32,2019-03-03 03:19:21,1,1.25,8.5,3.0,15.3,credit card,Manhattan,Manhattan
2019-03-23 17:23:10,2019-03-23 17:30:11,1,1.4,7.0,2.05,12.35,credit card,Manhattan,Manhattan
2019-03-25 04:32:36,2019-03-25 04:37:12,1,1.3,6.0,0.0,9.8,cash,Manhattan,Manhattan
2019-03-08 20:50:10,2019-03-08 20:59:40,2,1.49,8.0,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-13 14:55:14,2019-03-13 15:08:27,1,2.0,11.0,0.0,14.3,credit card,Manhattan,Manhattan
2019-03-23 02:20:16,2019-03-23 02:26:36,1,0.47,5.5,1.86,11.16,credit card,Manhattan,Manhattan
2019-03-27 20:27:08,2019-03-27 20:42:02,1,2.9,12.5,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-09 11:05:05,2019-03-09 11:24:46,1,4.88,19.0,4.46,26.76,credit card,Manhattan,Manhattan
2019-03-09 09:04:06,2019-03-09 09:09:28,1,0.89,5.5,1.32,10.12,credit card,Manhattan,Manhattan
2019-03-06 23:21:52,2019-03-06 23:45:30,1,16.01,52.0,12.21,73.27,credit card,Queens,Manhattan
2019-03-08 16:09:44,2019-03-08 16:21:19,1,1.27,9.0,0.0,13.3,cash,Manhattan,Manhattan
2019-03-04 19:20:45,2019-03-04 19:33:27,2,2.64,11.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-11 14:27:51,2019-03-11 14:37:40,1,1.52,8.5,2.36,14.16,credit card,Manhattan,Manhattan
2019-03-16 11:44:25,2019-03-16 12:13:32,1,9.19,30.0,0.0,36.56,cash,Manhattan,Queens
2019-03-15 13:51:49,2019-03-15 13:54:23,3,0.54,4.0,1.46,8.76,credit card,Manhattan,Manhattan
2019-03-21 16:54:37,2019-03-21 17:02:59,1,0.8,6.5,1.08,11.88,credit card,Manhattan,Manhattan
2019-03-15 06:50:58,2019-03-15 06:59:33,1,2.16,9.0,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-05 11:05:00,2019-03-05 11:23:06,1,2.08,12.0,0.0,15.3,cash,Manhattan,Manhattan
2019-03-21 21:30:07,2019-03-21 21:49:19,1,5.7,19.0,4.55,27.35,credit card,Manhattan,Brooklyn
2019-03-11 15:04:50,2019-03-11 15:17:11,6,1.55,9.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-29 06:24:28,2019-03-29 06:34:30,1,2.9,10.5,4.14,17.94,credit card,Manhattan,Manhattan
2019-03-19 21:47:29,2019-03-19 21:51:57,1,0.66,5.0,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-23 13:33:13,2019-03-23 13:57:15,1,3.0,17.0,5.05,25.35,credit card,Manhattan,Manhattan
2019-03-25 14:01:24,2019-03-25 14:18:26,0,2.5,13.0,2.0,18.3,credit card,Manhattan,Manhattan
2019-03-10 20:27:25,2019-03-10 20:28:33,1,0.0,52.0,16.59,71.89,credit card,Manhattan,Manhattan
2019-03-25 18:51:35,2019-03-25 18:57:25,2,0.51,5.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-08 18:22:44,2019-03-08 18:27:26,1,0.88,5.5,0.0,9.8,cash,Manhattan,Manhattan
2019-03-18 10:11:41,2019-03-18 10:30:44,1,2.69,13.5,0.0,16.8,cash,Manhattan,Manhattan
2019-03-24 21:01:26,2019-03-24 21:13:11,1,3.37,12.5,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-24 13:22:26,2019-03-24 13:31:53,1,1.04,7.5,1.3,12.1,credit card,Manhattan,Manhattan
2019-03-26 20:13:27,2019-03-26 20:20:29,1,1.0,6.5,1.0,11.3,credit card,Manhattan,Manhattan
2019-03-28 10:57:42,2019-03-28 11:10:08,1,1.62,9.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-29 15:28:10,2019-03-29 15:40:08,1,0.9,9.0,2.45,14.75,credit card,Manhattan,Manhattan
2019-03-07 21:48:33,2019-03-07 22:02:02,5,3.21,12.5,4.08,20.38,credit card,Manhattan,Manhattan
2019-03-29 15:43:24,2019-03-29 16:00:23,1,2.27,12.0,2.3,17.6,credit card,Manhattan,Manhattan
2019-03-02 18:31:54,2019-03-02 18:54:18,1,3.65,16.0,4.82,24.12,credit card,Manhattan,Manhattan
2019-03-18 14:49:57,2019-03-18 14:53:13,1,0.5,4.0,2.15,9.45,credit card,Manhattan,Manhattan
2019-03-29 06:38:08,2019-03-29 06:52:35,1,3.06,12.5,3.0,18.8,credit card,Manhattan,Manhattan
2019-03-16 16:24:28,2019-03-16 16:30:44,2,0.7,5.5,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-25 15:39:45,2019-03-25 15:50:42,1,1.89,9.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-05 01:55:43,2019-03-05 01:59:35,5,1.45,6.0,2.94,12.74,credit card,Manhattan,Manhattan
2019-03-28 21:02:18,2019-03-28 21:16:30,3,2.29,10.5,2.86,17.16,credit card,Manhattan,Brooklyn
2019-03-18 08:39:27,2019-03-18 08:46:06,1,0.66,6.0,2.79,12.09,credit card,Manhattan,Manhattan
2019-03-08 02:21:32,2019-03-08 02:24:58,1,3.1,1.0,0.0,1.3,cash,Queens,Queens
2019-03-04 15:27:49,2019-03-04 15:47:56,1,2.39,13.5,3.36,20.16,credit card,Manhattan,Manhattan
2019-03-11 07:35:27,2019-03-11 07:49:04,6,2.3,10.5,0.0,11.3,cash,Queens,Queens
2019-03-14 13:52:01,2019-03-14 14:01:27,1,1.4,8.0,2.8,14.1,credit card,Manhattan,Manhattan
2019-03-07 01:18:39,2019-03-07 01:27:04,1,2.24,8.5,0.0,12.3,cash,Manhattan,Manhattan
2019-03-13 20:01:43,2019-03-13 20:41:40,2,14.5,43.5,0.0,44.8,cash,Queens,Brooklyn
2019-03-06 08:33:41,2019-03-06 08:52:52,1,4.75,17.5,4.16,24.96,credit card,Manhattan,Manhattan
2019-03-26 12:49:52,2019-03-26 13:25:30,1,6.21,27.5,5.5,36.3,credit card,Manhattan,Manhattan
2019-03-13 07:19:43,2019-03-13 08:07:13,1,13.27,44.5,6.0,57.06,credit card,Manhattan,Queens
2019-03-03 08:51:30,2019-03-03 08:55:58,2,1.4,6.0,1.85,11.15,credit card,Manhattan,Manhattan
2019-03-06 16:19:10,2019-03-06 16:22:01,1,0.5,4.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-08 10:46:23,2019-03-08 10:59:30,1,1.3,9.5,0.0,12.8,cash,Manhattan,Manhattan
2019-03-07 18:13:10,2019-03-07 18:25:41,1,1.01,9.0,1.5,14.8,credit card,Manhattan,Manhattan
2019-03-17 17:23:05,2019-03-17 17:26:58,2,0.98,5.0,1.66,9.96,credit card,Manhattan,Manhattan
2019-03-14 10:45:34,2019-03-14 10:59:16,1,0.84,9.5,2.56,15.36,credit card,Manhattan,Manhattan
2019-03-09 11:10:05,2019-03-09 11:17:18,2,0.87,6.5,1.46,8.76,credit card,Brooklyn,Brooklyn
2019-03-23 09:17:28,2019-03-23 09:19:17,3,0.48,3.5,1.36,8.16,credit card,Manhattan,Manhattan
2019-03-06 22:50:20,2019-03-06 22:52:51,1,0.56,4.0,1.56,9.36,credit card,Manhattan,Manhattan
2019-03-26 21:15:36,2019-03-26 21:20:48,1,1.6,7.0,0.0,10.8,cash,Manhattan,Manhattan
2019-03-07 22:40:09,2019-03-07 22:43:09,1,0.54,4.0,2.34,10.14,credit card,Manhattan,Manhattan
2019-03-07 19:32:42,2019-03-07 19:40:50,1,1.1,7.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-15 17:57:09,2019-03-15 18:02:16,1,0.8,5.5,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-18 06:53:49,2019-03-18 07:04:19,1,1.9,9.0,0.7,13.0,credit card,Queens,Manhattan
2019-03-06 19:55:10,2019-03-06 19:59:23,3,0.6,4.5,1.75,10.55,credit card,Manhattan,Manhattan
2019-03-29 20:39:03,2019-03-29 20:50:16,5,1.44,8.5,2.46,14.76,credit card,Manhattan,Manhattan
2019-03-06 10:05:02,2019-03-06 10:22:09,1,1.52,11.5,2.96,17.76,credit card,Manhattan,Manhattan
2019-03-02 23:52:21,2019-03-03 00:06:59,1,3.53,13.0,0.0,16.8,cash,Manhattan,Manhattan
2019-03-11 23:56:25,2019-03-12 00:14:21,1,3.85,15.5,5.79,25.09,credit card,Manhattan,Queens
2019-03-08 16:29:06,2019-03-08 16:53:39,0,2.3,16.0,2.0,22.3,credit card,Manhattan,Manhattan
2019-03-04 21:32:15,2019-03-04 21:59:13,3,9.29,29.5,5.0,44.06,credit card,Queens,Manhattan
2019-03-20 11:38:48,2019-03-20 11:48:46,1,0.7,7.5,2.15,12.95,credit card,Manhattan,Manhattan
2019-03-19 16:14:39,2019-03-19 16:20:26,2,0.58,5.5,2.45,12.25,credit card,Manhattan,Manhattan
2019-03-26 17:38:10,2019-03-26 17:44:54,1,1.3,7.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-22 13:34:05,2019-03-22 13:40:52,1,0.9,6.5,1.95,11.75,credit card,Manhattan,Manhattan
2019-03-09 18:57:53,2019-03-09 19:49:53,1,28.3,52.0,2.0,63.06,credit card,Manhattan,Queens
2019-03-04 18:43:24,2019-03-04 19:00:08,5,3.44,14.0,2.5,20.8,credit card,Manhattan,Manhattan
2019-03-21 09:22:15,2019-03-21 09:37:56,2,1.19,10.5,5.0,18.8,credit card,Manhattan,Manhattan
2019-03-21 20:35:50,2019-03-21 20:39:20,1,0.45,4.5,1.0,9.3,credit card,Manhattan,Manhattan
2019-03-27 21:37:43,2019-03-27 21:54:09,2,2.8,13.0,3.0,19.8,credit card,Manhattan,Brooklyn
2019-03-19 13:25:54,2019-03-19 13:40:38,1,2.21,11.5,2.96,19.71,credit card,Manhattan,Manhattan
2019-03-14 21:17:22,2019-03-14 21:31:23,2,2.9,12.5,3.25,19.55,credit card,Manhattan,Queens
2019-03-21 01:30:10,2019-03-21 01:50:15,1,8.53,26.0,5.96,35.76,credit card,Manhattan,Brooklyn
2019-03-21 16:17:31,2019-03-21 16:28:37,2,1.33,8.5,0.0,12.8,cash,Manhattan,Manhattan
2019-03-15 08:18:23,2019-03-15 08:24:09,1,0.84,5.5,2.2,11.0,credit card,Manhattan,Manhattan
2019-03-13 20:17:05,2019-03-13 20:21:35,1,0.9,5.5,1.85,11.15,credit card,Manhattan,Manhattan
2019-03-12 09:19:17,2019-03-12 09:42:35,1,2.03,15.0,0.0,18.3,cash,Manhattan,Manhattan
2019-03-07 19:54:40,2019-03-07 19:57:47,1,1.0,5.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-18 12:23:14,2019-03-18 12:42:04,1,1.3,12.5,4.0,19.8,credit card,Manhattan,Manhattan
2019-03-07 12:49:34,2019-03-07 13:09:33,2,1.1,12.5,3.15,18.95,credit card,Manhattan,Manhattan
2019-03-05 08:26:47,2019-03-05 08:34:32,1,0.9,6.5,0.5,7.8,credit card,Queens,Queens
2019-03-20 09:58:12,2019-03-20 10:38:15,2,11.3,40.0,9.8,58.86,credit card,Manhattan,Queens
2019-03-08 13:57:06,2019-03-08 14:04:43,1,1.38,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-08 12:06:13,2019-03-08 12:09:14,1,0.49,4.0,1.0,8.3,credit card,Manhattan,Manhattan
2019-03-11 21:41:34,2019-03-11 21:48:07,2,1.37,7.0,1.62,12.42,credit card,Manhattan,Manhattan
2019-03-20 12:55:52,2019-03-20 13:07:00,1,2.74,10.5,1.2,15.0,credit card,Manhattan,Manhattan
2019-03-12 19:53:45,2019-03-12 20:02:45,1,1.9,8.5,2.55,15.35,credit card,Manhattan,Manhattan
2019-03-01 11:37:52,2019-03-01 11:54:29,1,1.7,11.5,3.7,18.5,credit card,Manhattan,Manhattan
2019-03-19 17:25:44,2019-03-19 17:50:41,5,3.26,17.5,2.18,23.98,credit card,Manhattan,Manhattan
2019-03-02 12:57:01,2019-03-02 13:08:22,6,2.1,9.5,1.0,13.8,credit card,Manhattan,Manhattan
2019-03-28 08:26:59,2019-03-28 08:33:21,1,0.8,6.0,1.85,11.15,credit card,Manhattan,Manhattan
2019-03-09 13:07:03,2019-03-09 14:12:03,1,18.29,59.5,0.0,60.3,cash,Queens,Brooklyn
2019-03-16 00:35:00,2019-03-16 01:13:31,1,3.73,24.0,0.0,27.8,cash,Manhattan,Manhattan
2019-03-21 09:51:24,2019-03-21 09:56:58,1,0.3,5.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-10 08:40:59,2019-03-10 08:47:22,6,1.38,7.0,2.06,12.36,credit card,Manhattan,Manhattan
2019-03-25 12:56:51,2019-03-25 13:17:52,1,5.3,19.5,4.55,27.35,credit card,Manhattan,Manhattan
2019-03-18 02:20:59,2019-03-18 02:49:24,1,6.0,23.0,0.0,26.8,,Manhattan,Brooklyn
2019-03-25 09:48:52,2019-03-25 09:58:21,1,0.35,7.0,2.58,12.88,credit card,Manhattan,Manhattan
2019-03-22 22:23:56,2019-03-22 22:35:33,1,1.96,10.0,0.0,13.8,cash,Manhattan,Manhattan
2019-03-11 10:21:33,2019-03-11 10:34:36,1,1.1,9.5,3.8,16.6,credit card,Manhattan,Manhattan
2019-03-07 09:24:16,2019-03-07 09:33:31,1,1.2,8.0,2.25,13.55,credit card,Manhattan,Manhattan
2019-03-05 16:31:02,2019-03-05 16:35:09,5,0.64,5.0,0.0,9.3,cash,Manhattan,Manhattan
2019-03-20 00:05:10,2019-03-20 00:17:48,1,2.85,12.0,3.16,18.96,credit card,Manhattan,Brooklyn
2019-03-12 21:44:58,2019-03-12 21:53:54,1,1.2,7.5,0.0,11.3,cash,Manhattan,Manhattan
2019-03-31 12:10:06,2019-03-31 12:19:35,1,1.25,8.0,0.0,11.3,cash,Manhattan,Manhattan
2019-03-24 20:48:02,2019-03-24 21:02:28,1,2.92,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-12 16:41:09,2019-03-12 16:44:43,1,0.6,4.5,1.76,10.56,credit card,Manhattan,Manhattan
2019-03-08 22:44:10,2019-03-08 23:04:48,4,5.7,19.5,4.66,27.96,credit card,Manhattan,Manhattan
2019-03-11 09:36:07,2019-03-11 09:46:10,1,0.53,7.5,0.0,10.8,cash,Manhattan,Manhattan
2019-03-07 18:06:03,2019-03-07 18:22:51,1,2.01,12.0,4.08,20.38,credit card,Manhattan,Manhattan
2019-03-21 23:31:03,2019-03-21 23:42:56,1,3.35,12.0,3.16,18.96,credit card,Manhattan,Manhattan
2019-03-28 20:06:02,2019-03-28 20:21:55,1,2.11,11.0,2.96,17.76,credit card,Manhattan,Manhattan
2019-03-14 09:50:33,2019-03-14 10:00:30,1,0.64,7.5,0.0,10.8,cash,Manhattan,Manhattan
2019-03-22 23:43:59,2019-03-22 23:57:03,5,2.28,10.0,3.45,17.25,credit card,Manhattan,Manhattan
2019-03-16 22:33:45,2019-03-16 22:44:20,1,2.18,9.5,2.66,15.96,credit card,Manhattan,Manhattan
2019-03-17 11:21:51,2019-03-17 11:29:43,2,1.72,8.0,2.82,14.12,credit card,Manhattan,Manhattan
2019-03-22 00:14:15,2019-03-22 00:27:27,1,3.1,12.0,0.0,15.8,cash,Manhattan,Manhattan
2019-03-18 17:24:06,2019-03-18 17:27:34,1,0.45,4.0,0.0,8.3,cash,Manhattan,Manhattan
2019-03-22 23:38:02,2019-03-22 23:47:27,2,0.86,7.5,1.0,12.3,credit card,Manhattan,Manhattan
2019-03-16 19:58:16,2019-03-16 20:15:22,1,2.89,13.0,3.26,19.56,credit card,Manhattan,Manhattan
2019-03-13 17:37:34,2019-03-13 18:04:40,1,4.9,20.0,4.85,29.15,credit card,Manhattan,Manhattan
2019-03-09 10:23:05,2019-03-09 10:36:47,1,2.76,12.0,3.06,18.36,credit card,Manhattan,Manhattan
2019-03-02 17:43:53,2019-03-02 17:57:36,1,1.88,10.5,2.76,16.56,credit card,Manhattan,Manhattan
2019-03-18 18:16:33,2019-03-18 18:25:00,1,1.6,8.0,2.45,14.75,credit card,Manhattan,Manhattan
2019-03-23 07:11:34,2019-03-23 07:15:10,1,0.8,5.0,1.65,9.95,credit card,Manhattan,Manhattan
2019-03-21 07:46:28,2019-03-21 09:04:44,1,12.78,52.0,11.06,66.36,credit card,Queens,Manhattan
